system:index,B4,EVI2,GVI,NDVI,RDVI,estimatefAPAR,.geo
2_7037,1682.0,0.5963950051918316,1.3378196500672948,0.3475562451512801,24.956377768239804,0.249,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7042,1514.0,0.6238521412121388,1.382570162481536,0.36118143459915614,24.866495853532623,0.255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7045,1350.0,0.61998361998362,1.5525846702317292,0.35927859515899385,23.32268837571511,0.232,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7049,1566.0,0.5245274060005343,1.264437689969605,0.3110426748790145,20.97175105419017,0.191,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7050,1812.0,0.41571954321589,1.2796101949025487,0.2532454152070884,17.641956107232318,0.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7069,1638.0,0.5021376718028178,1.080821917808219,0.2994011976047904,20.47343832009432,0.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7071,1474.0,0.5500575732113403,1.5602836879432624,0.3241632278771206,21.409502661627815,0.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7093,1664.0,0.5301743344101593,1.2634943181818183,0.3139558853844568,21.86675132342543,0.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7105,1786.0,0.5544949003126441,1.3572386058981234,0.32641900810861774,23.77038710320085,0.214,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7144,1858.0,0.5605215981925789,1.2938978829389787,0.32948394081559,24.528303568108157,0.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7145,1346.0,0.623216452914357,1.428813559322034,0.36087369420702753,23.420674951731897,0.202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7148,1642.0,0.5949944048691286,1.3678321678321677,0.34685759745425615,24.595114351436195,0.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7160,1722.0,0.5282970585066264,1.217654986522911,0.3129862357869539,22.16022120714797,0.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7165,1646.0,0.5278067480339376,0.9823455233291298,0.3127348643006263,21.64432550860244,0.238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7169,1754.0,0.5198788941120229,1.0828105395232122,0.30863224280646434,21.984496633648977,0.228,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7207,1434.0,0.6546483819211092,1.507131537242472,0.37625054371465855,25.513005323292653,0.234,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7214,1456.0,0.6417569880205363,1.6560402684563758,0.36996971008221546,25.152498966118426,0.221,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7217,1504.0,0.5982658099827474,1.3727134146341462,0.3484946935239333,23.67969513908506,0.204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7241,1478.0,0.579902814706152,1.5738831615120277,0.33929369691551187,22.694665274415197,0.188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7252,1372.0,0.46246157070989385,0.8642638036809815,0.27846437023402576,17.172471228039175,0.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7257,1644.0,0.522734346263758,1.177126917712692,0.3101133025597986,21.409050917389646,0.207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7267,1616.0,0.6342178884754326,1.3830369357045145,0.36627450980392157,26.157231969643224,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7271,1714.0,0.6013342714929769,1.376502002670227,0.35001896094046264,25.419185704819384,0.236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7273,1466.0,0.5870706326549406,1.0662068965517242,0.34289556252801434,22.904807588536126,0.254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7290,1626.0,0.5365462189648316,1.6317114093959733,0.3172370354818392,21.89395260369993,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7291,2026.0,0.4985241824900644,1.193434935521688,0.29750346740638,22.594600020123128,0.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7292,1318.0,0.631233114305727,1.3599999999999999,0.36481927710843376,23.50183791838776,0.198,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7299,1570.0,0.5175998811822368,1.169838945827233,0.3074547860608734,20.702462939680814,0.189,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7343,1816.0,0.5428857563003905,1.1259036144578314,0.3204864359214219,23.430605300192216,0.216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7375,1626.0,0.4900107598801873,1.1303724928366763,0.29304347826086957,19.875175689680134,0.198,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7382,1694.0,0.5316677145122051,1.3550724637681157,0.31472491909385114,22.129436823155537,0.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7383,1498.0,0.5651605846069703,1.2552870090634443,0.33184656556645853,22.22133410852936,0.227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7393,2052.0,0.4596598750847974,1.1342756183745584,0.2769556025369979,20.865622616834628,0.216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7454,1256.0,0.681578230365779,1.4460616438356166,0.38925358619012884,24.963873727656857,0.249,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7455,1582.0,0.4072788946287422,1.1201612903225806,0.24863452861553076,16.13444611570105,0.204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7468,1730.0,0.4567240900250069,1.0192307692307692,0.2753926701570681,19.03001211919069,0.215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7470,1618.0,0.6152201912800417,1.3544827586206898,0.3569157392686804,25.31838596211358,0.249,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7510,1632.0,0.5540127352800921,1.3041606886657102,0.3261767134599505,22.701524337954087,0.222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7527,1474.0,0.5648125270245228,1.327258320126783,0.3316708229426434,22.028036997542188,0.202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7535,1740.0,0.5184192900200937,1.382608695652174,0.30787589498806683,21.830984527536256,0.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7539,1642.0,0.5981089402981008,1.3695955369595536,0.3484126984126984,24.734847855054582,0.241,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7582,1194.0,0.7157796681664791,1.678368121442125,0.4055265123226288,25.702192291194972,0.249,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7616,1332.0,0.608737766792478,1.2536348949919223,0.3537117903930131,22.709288636877492,0.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7619,1444.0,0.6298936721201597,1.4355345911949686,0.36415675913694406,24.542112370627464,0.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7629,1804.0,0.4506520925757657,1.0853174603174605,0.27214040750453905,19.160308184463606,0.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7642,1972.0,0.46813642313472636,1.2147355163727958,0.281472034979049,20.853639827201167,0.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7643,1550.0,0.5416852429781542,1.261654135338346,0.3198771390960948,21.595853046409307,0.186,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7659,1438.0,0.6244055107238194,1.3878504672897196,0.3614564831261101,24.258012171843497,0.208,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7666,1604.0,0.6124906569221825,1.7701149425287355,0.355564483728405,25.08683192831006,0.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7668,1112.0,0.5637134431064145,1.0154826958105647,0.33112781954887216,19.09376152892112,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7672,1578.0,0.5917328098773862,1.3838235294117647,0.34522821576763485,23.96788999969218,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7678,1538.0,0.5299674561562104,1.0594405594405596,0.31385233102832927,21.014048390466296,0.254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7688,1538.0,0.5937281315605318,1.3812030075187969,0.34622741764080767,23.74877814408303,0.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7690,1854.0,0.4682504898422193,1.1501950585175553,0.2815345863204805,20.225472897404853,0.222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7709,1750.0,0.6314368249183622,1.4078104993597953,0.36490655053529303,27.089242756608655,0.252,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7746,1612.0,0.533166853239186,1.1816901408450704,0.3154989384288747,21.652515385176567,0.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7748,1488.0,0.6005825650881356,1.382716049382716,0.34965034965034963,23.652495839563304,0.223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7755,1766.0,0.4862247498457494,1.038022813688213,0.29104777197912485,20.54310758794129,0.267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7760,1766.0,0.5388353319225645,1.1953727506426737,0.3184098803550753,22.921088599494446,0.204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7769,1858.0,0.57447093817047,1.3540880503144654,0.33654704517050527,25.18712330033746,0.271,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7776,1242.0,0.7311802740460317,1.7114337568058078,0.4127659574468085,26.845658153640557,0.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7790,1650.0,0.5501112037809285,1.3092857142857142,0.32418595125947164,22.653616948375895,0.203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7794,1516.0,0.6657036320163954,1.4867841409691631,0.3816031001427697,26.720392968051986,0.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7799,1890.0,0.5000622354991286,1.1639851485148514,0.2983107480972712,21.894870910610887,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7801,1664.0,0.4949968819094053,1.2607090103397343,0.2956613756613757,20.323359510645425,0.186,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7802,1532.0,0.6139766573025573,1.325648414985591,0.3563025210084034,24.582291911663813,0.236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7813,1354.0,0.5106625652369267,1.3789868667917449,0.3038560411311054,18.951460118338286,0.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7822,1358.0,0.7067192693610015,1.720890410958904,0.4012345679012346,27.02308112670069,0.269,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7831,1970.0,0.39630699660846624,0.9852579852579852,0.24259900038446752,17.497426624655354,0.233,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7832,1782.0,0.5144302602951585,1.292749658002736,0.3058044409816907,21.911480377675407,0.189,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7850,1130.0,0.552007299270073,1.2391523713420787,0.32517169304269933,18.81786315508484,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7858,1908.0,0.41756534689056646,1.0284450063211126,0.25425053742427206,18.187356849992742,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7869,1592.0,0.4272718919415603,0.8937062937062936,0.25953488372093025,17.01884044911868,0.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7874,1470.0,0.6567109144542772,1.4480421686746987,0.37725058250370685,25.920711553487532,0.277,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7927,1562.0,0.5652845362627117,1.3770992366412216,0.3319076133447391,22.696268766275992,0.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7954,1690.0,0.6087929445833882,1.4413793103448276,0.35372848948374763,25.58119828203779,0.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8004,1486.0,0.6673049583659734,1.4932533733133435,0.38237738985868663,26.52497685842503,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8005,1478.0,0.6497378961008364,1.4907834101382487,0.37386147002753656,25.687847216117625,0.202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8023,1520.0,0.5712686567164179,1.293984962406015,0.33493765040472545,22.644856872359224,0.196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8048,1798.0,0.521601822370635,1.240473061760841,0.30952380952380953,22.337242017589837,0.217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8068,1660.0,0.5649252708076238,1.2534059945504086,0.33172302737520126,23.38117937817363,0.197,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8098,1290.0,0.7195616883116883,1.7299465240641712,0.4073053066850448,26.872891708050037,0.258,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8109,1748.0,0.5199728188456004,1.2664383561643837,0.3086810361874629,21.951106976383436,0.209,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8153,1820.0,0.5523036253776435,1.248427672955975,0.3253012048192771,23.893589400879712,0.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8155,1852.0,0.47101729426016137,1.058385093167702,0.28300425861401474,20.34090032652659,0.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8162,1586.0,0.5807498505423179,1.3766617429837518,0.33971690258118237,23.546082158450258,0.234,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8177,1616.0,0.4641841028984649,0.9951321279554937,0.27937569676700114,18.709830251743398,0.232,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8179,1532.0,0.5783587594794771,1.4031007751937983,0.3385146804835924,23.03890229586195,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8197,1572.0,0.6197416922254426,1.3645390070921986,0.3591520587036282,25.15603163131643,0.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8218,1594.0,0.4990697811770959,1.0893617021276594,0.29779735682819386,20.065443589208737,0.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8220,1756.0,0.5580560397533627,1.323962516733601,0.32823259372609026,23.73282812548835,0.201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8235,1696.0,0.6331408447056996,1.6425470332850942,0.36574420344053854,26.746881349602113,0.262,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8241,1378.0,0.7100623357575018,1.6147011308562198,0.4028169014084507,27.364879311232304,0.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8246,2056.0,0.48759988025882517,0.9369834710743801,0.29176713744402344,22.231813484962842,0.262,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8248,1388.0,0.7104728397682812,1.622186495176849,0.40301075268817205,27.481669355001607,0.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8265,1806.0,0.5092448524454126,1.2453457446808511,0.3031063090874011,21.82154924784918,0.199,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8271,1698.0,0.5287988857330129,1.2769985974754556,0.31324570273003033,22.027655198155273,0.196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8279,1796.0,0.5158926111703096,1.2263157894736842,0.3065637065637066,22.064069570756118,0.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8291,1522.0,0.6009862338196015,1.4458204334365323,0.3498504912430585,23.938569394517497,0.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8301,1622.0,0.6023972037210327,1.6066460587326121,0.35055055055055057,24.77527021071645,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8337,1478.0,0.5549363796786477,1.2608695652173911,0.3266514806378132,21.64297168215641,0.215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8378,1724.0,0.5323147974115942,1.1978751660026559,0.31505760826380613,22.353553782483814,0.201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8402,1914.0,0.4895843629534447,1.1896120150187737,0.2928135968963606,21.543201969083693,0.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8413,1954.0,0.42915378478109106,1.0410539215686274,0.26054872280037844,18.94137247656888,0.215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8450,1900.0,0.48118985126859143,1.2222222222222223,0.2883895131086142,21.074151232902974,0.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8452,1714.0,0.4883621403721906,0.9267241379310345,0.29217427214536446,20.332894409938067,0.217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8456,1252.0,0.6085859483279434,1.2720970537261698,0.3536396489416624,22.01104993066159,0.233,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8461,1902.0,0.49480393858974675,1.1303288672350793,0.29555555555555557,21.71880905267751,0.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8467,1432.0,0.7095796935203977,1.7602627257799672,0.4025865665415102,27.874577547025083,0.233,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8478,2066.0,0.41169266622277184,1.1017052375152252,0.251042233097698,18.64654104224995,0.252,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8484,1356.0,0.6185331461957764,1.4547008547008549,0.35856196783349104,23.314800947800784,0.212,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8486,1346.0,0.6418063133281372,1.40311986863711,0.3699976597238474,24.18607657358677,0.213,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8494,1780.0,0.6267021539985145,1.3487654320987654,0.36257833482542523,27.096515053074373,0.267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8499,1354.0,0.5556869236226057,1.1156893819334388,0.32703777335984097,20.745643150829302,0.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8512,1510.0,0.6261859582542695,1.6486042692939247,0.3623310810810811,24.935118510549238,0.214,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8554,1794.0,0.47472976920829685,1.223448275862069,0.2849740932642487,20.186950075924685,0.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8565,1672.0,0.48484504805920214,1.1621621621621623,0.2903225806451613,19.928905898783825,0.185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8567,1730.0,0.5584158415841585,1.248357424441524,0.328416149068323,23.572868391937423,0.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8580,1964.0,0.48706387288115166,1.1437125748502992,0.29148629148629146,21.703498497750243,0.196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8590,1352.0,0.7128642059765542,1.6773109243697477,0.40414279418245924,27.224949669937505,0.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8592,2032.0,0.4669404952452688,0.9456989247311829,0.2808352503981596,21.11126576929672,0.249,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8617,1366.0,0.6169536595648085,1.5333333333333332,0.35778091208274565,23.335435461759413,0.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8640,1884.0,0.5082943692797454,1.1405109489051095,0.3026096612992782,22.243353978757785,0.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8659,1114.0,0.6320750995937364,1.1017543859649122,0.36524216524216524,21.638864476687676,0.223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8666,1736.0,0.4891408017004115,1.0732026143790852,0.2925835370823146,20.497559836483067,0.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8722,1550.0,0.596562184024267,1.3789004457652303,0.34764309764309764,23.964690636567735,0.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8782,1406.0,0.6102380877098682,1.414075286415712,0.3544536271808999,23.393939393939394,0.223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8788,1416.0,0.6494604482429982,1.4927768860353132,0.37372843874391865,25.13167446624324,0.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8798,1420.0,0.6121970289288506,1.3660855784469095,0.3554244212437585,23.592258129897736,0.216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8821,1852.0,0.4998856678269265,1.1766200762388817,0.2982190223569534,21.66556579436237,0.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8826,1716.0,0.5803089717609285,1.2307692307692308,0.3394919168591224,24.47169265374776,0.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8829,1990.0,0.478551798303262,1.1279620853080567,0.2869939089931924,21.4421137532449,0.202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8839,1642.0,0.6401716006288471,1.53125,0.3691893968497887,26.63798079332016,0.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8853,1512.0,0.5867863308924214,1.212750716332378,0.3427515757444034,23.249069550176067,0.248,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8869,1190.0,0.6408489525909591,1.19812925170068,0.3695364238410596,22.70469799971535,0.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8876,1598.0,0.5573271177715495,1.3316100443131464,0.32786540483701365,22.608453422136247,0.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8885,1554.0,0.6114557721996684,1.4185185185185185,0.3550529155426437,24.647424581352578,0.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8907,1640.0,0.5365441487114491,1.2861271676300579,0.3172356369691923,21.987885545023403,0.188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8916,1854.0,0.40533716077931053,0.883578431372549,0.24756493506493507,17.378987910094786,0.185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8923,1744.0,0.4585134800209292,1.0840108401084012,0.27634854771784234,19.185835023792055,0.188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8925,1726.0,0.5769684420213882,1.3624661246612466,0.3378093228467293,24.390207410620565,0.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8937,1552.0,0.6278555010074066,1.559322033898305,0.36315141567501025,25.353066988922034,0.227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8945,1864.0,0.5411268789556962,1.1492271105826397,0.31958386566891767,23.655683223831748,0.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8951,1568.0,0.5661376428944467,1.345577211394303,0.3323397913561848,22.77679552322944,0.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8962,1754.0,0.5396629243025794,1.0118483412322274,0.3188349514563107,22.880712189336723,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8973,1986.0,0.45137961996748127,1.1234718826405867,0.2725274725274725,20.137548984940523,0.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8976,1240.0,0.6130302487918382,1.273519163763066,0.35584415584415585,22.07954921429542,0.203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9002,1684.0,0.5774447398812881,1.5984732824427481,0.3380503144654088,24.113202625957907,0.213,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9024,1614.0,0.5368690626073023,1.2904411764705883,0.3174032565024318,21.827099853396696,0.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9044,1472.0,0.6711433915940844,1.4694029850746269,0.3842292407446141,26.567444650320738,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9073,1942.0,0.46776139245180826,1.0956416464891041,0.28127313101406365,20.67692334805584,0.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9076,1860.0,0.44429277171086845,1.0846253229974159,0.2687241989384706,19.16627193663101,0.208,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9082,1888.0,0.4290211865500245,1.1226912928759893,0.26047786917352134,18.612779641976733,0.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9095,1434.0,0.6222468656624465,1.412974683544304,0.360392506690455,24.132846720015756,0.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9099,1528.0,0.5958488464131805,1.3191176470588237,0.3472874839812046,23.763195259759126,0.211,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9106,1456.0,0.5641655198298511,1.293512658227848,0.33134328358208953,21.8661463959463,0.212,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9113,1472.0,0.6714106198310881,1.5899843505477307,0.3843580092011711,26.57912754233578,0.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9118,1552.0,0.6238624729837334,1.3255977496483826,0.361185429100638,25.17698210810064,0.258,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9125,1578.0,0.5470069294823269,1.2754800590841948,0.32260141661300706,22.019762241435526,0.251,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9151,1996.0,0.44281315164153046,1.2332041343669249,0.26792591234183016,19.78483656569884,0.186,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9175,1692.0,0.5529386285497713,1.211436170212766,0.32562774013551216,23.06676673011254,0.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9177,1394.0,0.6475084406652494,1.387323943661972,0.37277840269966256,24.853446708119595,0.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9180,2042.0,0.47764393392203924,1.2616707616707616,0.286512928022362,21.676743342962606,0.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9191,1688.0,0.51134946370666,1.2033426183844012,0.30420445177246497,21.18975627080591,0.206,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9223,1402.0,0.6928651566148156,1.5757575757575757,0.3946459412780656,26.859128441859465,0.257,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9235,1600.0,0.5419605585144667,1.4190031152647977,0.3200169995750106,21.953259470064257,0.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9253,1754.0,0.4972735575373375,1.3074179743223966,0.29685307676889156,20.967579895990102,0.207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9279,1506.0,0.5474730838442066,1.2665639445300463,0.322841726618705,21.531389166156014,0.226,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9314,1676.0,0.5498603963648309,1.5370942812983,0.3240572696108086,22.82016722691947,0.188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9331,1532.0,0.6199659343514536,1.358490566037736,0.3592639063153492,24.843819977003736,0.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9335,1576.0,0.5317742456738256,1.197674418604651,0.31478260869565217,21.349595251229104,0.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9342,1982.0,0.4436281090580684,1.0023310023310024,0.26836471022517533,19.75353863659382,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9353,1940.0,0.4283381484738098,0.943529411764706,0.2601067887109077,18.835754824314265,0.189,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9355,1742.0,0.4751292077989554,1.1105121293800537,0.28518670496512105,19.910035657967022,0.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9363,1414.0,0.5825730509123388,1.2286821705426356,0.34063884355327584,22.30859364530485,0.221,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9366,1708.0,0.6125539437425258,1.5446175637393766,0.3555932842859838,25.890023964436175,0.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9368,1572.0,0.6555521819536836,1.3715846994535519,0.3766851704996035,26.752604059217237,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9372,1924.0,0.4652551439305352,1.1700507614213196,0.27994011976047906,20.464369503155396,0.189,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9378,1744.0,0.5033263305322129,1.1944444444444446,0.30002006823198873,21.178526908329182,0.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9389,1408.0,0.6758404193715523,1.5055118110236219,0.38649237472766884,26.184680115802152,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9392,1762.0,0.508786622002446,1.2041499330655956,0.3028684470820969,21.533499308813937,0.194,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9396,1426.0,0.672355051708023,1.551669316375199,0.38481449525452976,26.20131789689368,0.258,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9402,1874.0,0.5121902527886607,1.2253164556962024,0.3046382189239332,22.365508164875177,0.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9411,1670.0,0.5759588020056918,1.4279538904899134,0.3373015873015873,23.946037217307968,0.223,"{""type"":""MultiPoint"",""coordinates"":[]}"
