system:index,B2,GVI,MSR,RDVI,SGI,estimateLAI,.geo
0_8793,303.0,3.16195856873823,1.3505318547086318,35.42895324405378,5.525,1.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8810,264.0,3.628712871287129,1.321432530002642,32.345737428833885,5.389048991354467,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8874,350.0,2.9343629343629343,0.991225889934912,30.16786889191253,3.964980544747082,1.35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8879,422.0,3.043956043956044,0.9786090106489652,31.2251979499408,3.9148936170212765,1.087,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8882,260.0,2.9624413145539905,0.9952774432323186,27.50426964100026,3.981132075471698,1.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8914,248.0,3.1369863013698627,1.3833276702331678,32.34209011574397,5.6802507836990594,1.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8934,243.0,2.819672131147541,0.9205869815142466,24.17299543907349,3.688654353562005,1.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8965,323.0,3.693965517241379,1.3815698604072064,35.44319596925794,5.671875,1.345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8978,379.0,2.6305732484076434,0.9624860130333035,31.497800250379605,3.8513513513513513,1.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8993,293.0,3.2444444444444445,1.1636479725268638,31.197027579034522,4.681372549019608,1.277,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8994,209.0,3.118598382749326,0.9947848672643038,26.16267103429112,3.9791666666666665,1.307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9014,300.0,2.462012320328542,0.8587409805529347,25.693723616919907,3.4549180327868854,1.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9028,352.0,3.4858757062146895,1.2346612029173236,35.62770948441649,4.9937106918239,1.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9030,400.0,2.9218241042345277,1.223636328530494,35.70286607460636,4.944558521560575,1.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9045,260.0,3.708240534521158,1.2624420584396432,33.837766767826075,5.11864406779661,1.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9050,251.0,3.5119617224880386,1.292047533135039,32.227815179895266,5.2534818941504176,1.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9052,299.0,2.657289002557545,0.823617666987474,23.186944788008415,3.3255813953488373,1.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9062,324.0,2.824324324324324,0.94466891623328,26.95543943160813,3.7817371937639197,1.251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9071,366.0,2.869158878504673,1.2921184756898987,33.763982192663434,5.253807106598985,1.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9101,344.0,3.345070422535211,1.2172809162022258,36.074912703973744,4.916334661354582,1.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9113,254.0,3.137299771167048,1.1286916922847245,29.99230380060499,4.531328320802005,1.198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9119,281.0,2.9236641221374047,0.9115513166062157,25.272446214765356,3.654028436018957,1.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9135,239.0,2.802395209580838,0.9441609770700328,23.306341501227845,3.7797619047619047,1.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9141,165.0,3.2671232876712333,1.236965816515091,25.785440915576803,5.004016064257028,1.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9158,227.0,3.647887323943662,1.413198999619531,34.048646740033384,5.823529411764706,1.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9165,172.0,3.382022471910112,0.9748417658131499,22.691363096642597,3.9,1.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9263,274.0,2.9583333333333335,0.9238759578774046,26.77840310638737,3.7012987012987013,0.996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9280,366.0,3.1464285714285714,1.0584523986170442,33.11407797717982,4.237226277372263,1.121,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9289,394.0,3.1541218637992827,1.0661259911772196,33.184817110886385,4.268876611418048,1.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9304,290.0,3.0,0.9741368427973619,28.292069371663175,3.897216274089936,1.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9318,263.0,2.612009237875289,0.9320188656880919,25.712489631420176,3.7326968973747015,1.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9320,271.0,3.543735224586288,1.240151057942765,32.055544256345094,5.018276762402089,1.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9321,306.0,3.443037974683544,1.3449295334767055,34.53606310047095,5.4986945169712795,1.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9329,297.0,3.004115226337449,0.9107673576169167,28.37944503268254,3.651031894934334,1.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9332,372.0,2.906474820143885,0.9854278569000255,31.064129940034146,3.941923774954628,1.287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9351,276.0,2.3225806451612905,0.8082702424807167,23.067945541902155,3.2698412698412698,1.238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9355,496.0,2.360544217687075,0.9660657950549703,32.838097143331154,3.865414710485133,1.084,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9371,361.0,2.8076923076923075,1.2532028485964322,34.254631027577034,5.076923076923077,1.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9383,418.0,2.750380517503805,1.080962329771057,34.409075892729604,4.330404217926186,1.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9400,298.0,3.520255863539446,1.1238263342072818,32.4215715405392,4.51063829787234,1.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9429,299.0,3.0997506234413965,1.198930221186443,29.27566423036431,4.8352941176470585,1.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9439,189.0,3.1750663129973473,1.4844615150184644,30.841674035289827,6.172549019607843,1.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9458,254.0,3.1303116147308785,0.9665640099689203,25.235252795469002,3.86737400530504,1.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9461,334.0,2.5330739299610894,1.031569030890343,28.970026084688254,4.127272727272727,1.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9472,182.0,3.326241134751773,0.8970556288620136,22.312737224803175,3.5988200589970503,1.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9491,205.0,3.0670731707317076,1.0947930434142754,25.44955987203114,4.3881578947368425,1.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9530,399.0,2.479591836734694,0.855921454276674,28.259511673063283,3.4444444444444446,1.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9569,286.0,3.037190082644628,1.2074460254131287,32.00191740540058,4.872817955112219,1.214,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9582,313.0,3.147126436781609,0.903283993480573,27.220150199616114,3.6224899598393576,1.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9591,310.0,3.0127118644067794,1.4443329165520933,33.5380124831611,5.974763406940063,1.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9608,315.0,3.219560878243513,1.3524522128223062,34.667745298801364,5.534031413612565,1.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9618,307.0,2.7535545023696684,0.8740851426632728,25.115839731241426,3.5121951219512195,1.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9658,272.0,3.08,1.3002317888466697,31.86895550909215,5.29106628242075,1.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9660,368.0,2.7439446366782008,0.9007071876072082,29.773089258760734,3.612687813021703,1.226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9674,299.0,3.6781857451403885,1.2818261917224916,34.43974520193164,5.206730769230769,1.351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9677,217.0,3.6530612244897958,1.1539579577421957,28.42519573507489,4.6395348837209305,1.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9696,279.0,3.1853658536585368,0.9884458882985085,27.648323049361608,3.953917050691244,1.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9703,393.0,2.8599348534201954,1.168497395059757,34.8071333845056,4.7023809523809526,1.373,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9709,422.0,3.0093603744149764,1.1384465709142242,35.88003283257154,4.572953736654804,1.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9719,312.0,3.2,1.088931871468374,31.217661233368457,4.363636363636363,1.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9741,239.0,2.924198250728863,0.8820481564396525,23.25180813811633,3.542105263157895,1.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9742,280.0,3.435897435897436,1.0905803777395102,31.698309580522466,4.370526315789474,1.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9749,280.0,3.0458333333333334,1.3388934424661734,33.11283988777123,5.470422535211267,1.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9760,285.0,2.4257425742574257,0.9772719893262057,24.70656328336721,3.9096045197740112,1.029,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9761,317.0,3.585741811175337,1.1971768720102056,35.2049788033508,4.827586206896552,1.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9763,223.0,3.5294117647058822,1.3882428066894084,32.70054994722304,5.703703703703703,1.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9788,238.0,3.8051948051948052,1.188525533994288,27.685458787673312,4.789644012944984,1.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9798,200.0,3.2611275964391693,1.4160708545040104,29.01576102110316,5.837398373983739,1.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9827,249.0,2.486005089058524,0.8279670168343154,22.754182230718904,3.341463414634146,1.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9848,237.0,3.4566473988439306,1.0278066969018522,26.653840812290984,4.112,1.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9862,275.0,3.153543307086614,1.3784104904591228,34.85872182558812,5.656836461126005,1.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9869,258.0,3.1534883720930234,1.3849314642504875,32.12167344273808,5.687898089171974,1.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9884,396.0,3.0474683544303796,1.1724541872205168,36.20842888859782,4.719557195571956,1.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9895,271.0,2.550239234449761,0.8261520913314305,23.65644242092448,3.3348314606741574,1.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9896,252.0,3.5988372093023253,1.0063512385972864,26.75459028402085,4.025445292620865,1.128,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9919,295.0,3.6751918158567776,1.0405903831041916,29.172690578802094,4.164009111617312,1.175,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9927,494.0,2.5240715268225586,0.9569354645864164,33.30290626146027,3.8295964125560538,1.348,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9935,303.0,3.206896551724138,1.0622132071022243,30.40613381983582,4.252723311546841,1.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9937,267.0,3.187793427230047,1.1638887906181152,30.15287453885815,4.68241469816273,1.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9,210.0,3.483870967741935,0.9487981444085668,24.4364267470514,3.797814207650273,1.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11,205.0,3.251366120218579,1.5731841356079983,31.214402393867058,6.621276595744681,1.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_14,273.0,3.4547461368653423,1.4150300085499004,34.38844491721059,5.832369942196531,1.452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18,402.0,3.0,1.1239647483324422,35.98934780946368,4.511226252158894,1.477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_71,265.0,3.329979879275654,1.5498059875249581,36.54446312285317,6.501510574018127,1.537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_96,228.0,3.303405572755418,1.0585929364614028,25.62199469869452,4.237804878048781,1.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_131,340.0,3.187725631768953,1.3041103456922063,35.86178784372814,5.308924485125858,1.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_149,250.0,3.405479452054794,1.5671314602930309,31.695227921599805,6.590163934426229,1.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_168,270.0,3.3183673469387758,1.4210526315789473,35.26258268456508,5.861495844875346,1.482,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_170,429.0,2.9310344827586206,1.1045317897466065,35.80742588625822,4.429054054054054,1.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_171,248.0,3.507216494845361,1.5855396517013383,37.08370737890946,6.685015290519877,1.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_175,410.0,2.774960380348653,1.106123023459013,34.14910477053509,4.435754189944134,1.547,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_207,312.0,3.3716814159292037,1.2497723017754632,36.442198158537295,5.061475409836065,1.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_211,270.0,3.9074074074074074,1.4646497859402345,35.64166765270697,6.074498567335244,1.539,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_213,295.0,3.8814317673378076,1.3503298987400456,35.20200037530498,5.5240506329113925,1.546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_231,257.0,3.11358024691358,1.3886145465635085,31.05134303027257,5.705479452054795,1.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_254,337.0,3.2936096718480137,1.199221652195699,36.00362944667292,4.836575875486381,1.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_256,214.0,3.435261707988981,1.117706227440001,28.19255599101023,4.484679665738161,1.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_275,353.0,2.917197452229299,1.059460927122636,34.09738375517055,4.241379310344827,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_277,245.0,3.491566265060241,1.4968207209118123,33.65007853606178,6.234113712374582,1.48,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_300,255.0,3.8893905191873586,1.4806065973686942,36.150093077988885,6.153409090909091,1.534,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_313,353.0,3.1908006814310053,1.3100271852359844,36.986821861864364,5.336225596529284,1.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_328,268.0,3.9403669724770642,1.4063089121401602,35.45610514317655,5.790322580645161,1.477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_336,295.0,3.9816700610997966,1.4853103783567307,38.4540267660616,6.1767676767676765,1.489,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_351,230.0,3.972677595628415,1.2118935594371556,30.927747209346744,4.89247311827957,1.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_355,278.0,3.0242914979757085,1.1526803371686736,31.710843185049914,4.634032634032634,1.537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_377,251.0,3.317391304347826,1.4796384436335694,34.60830127450598,6.148606811145511,1.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
