system:index,EVI2,GNDVI,GVI,MSR,RDVI,estimatefAPAR,.geo
0_9938,0.6954160836831235,0.42084942084942084,1.4533333333333331,0.5201421068826887,18.182273475915036,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9947,0.7316412967326923,0.47536367902393245,1.8121645796064403,0.551563949415913,19.482761034516894,0.176,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9948,1.6274765948182015,0.6244131455399061,3.325,1.7132456814043904,21.32995361269201,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9952,0.7214448264174695,0.47701149425287354,1.8241758241758244,0.5426048196572023,22.058949663888637,0.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9983,1.614414721417618,0.6572504708097928,3.835164835164835,1.6857242513144124,23.946130494688756,0.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9986,1.7138993414863593,0.656856606136506,3.828467153284672,1.9028867687797757,30.30872677825512,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,1.8146824305746496,0.6626506024096386,3.928571428571429,2.166329266775808,29.4014712493764,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21,1.8509553317841465,0.6957104557640751,4.572687224669603,2.2741928750534606,30.842695614041574,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_35,1.6371704652872596,0.681260945709282,4.274725274725275,1.7315087216359124,30.85839693437527,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_41,1.846142816174362,0.7188208616780045,5.112903225806452,2.2597803951031836,29.20297082187275,0.352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_64,1.7721747502707907,0.716514954486346,5.055045871559633,2.0488972839187816,30.808574498893954,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_73,1.721413252060052,0.6442593694229625,3.6220735785953178,1.9207643173544258,31.048182512116544,0.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_84,1.834847709239826,0.6675427069645203,4.015810276679842,2.225157258842163,30.753875571848063,0.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_90,1.7931827687160184,0.7172774869109948,5.074074074074074,2.1059714782221377,28.908600490519117,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_109,1.8379472447114131,0.7054794520547946,4.790697674418604,2.2345300854914893,30.488159328459577,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_110,1.856812370631925,0.694829760403531,4.553719008264463,2.292219567012406,31.841740809284715,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_136,1.8374960313260664,0.673202614379085,4.12,2.232488142567074,33.85791323708615,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_145,1.8062218345689782,0.6950191570881226,4.557788944723618,2.142451272494134,28.481492276544266,0.343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_169,1.6226934282939462,0.6938031591737546,4.531746031746032,1.7015605340935316,30.216975612095197,0.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_192,1.838769127666704,0.6949941792782305,4.557251908396947,2.2364826809184217,32.97656620230945,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_200,1.661966156325544,0.6658291457286433,3.984962406015038,1.784669812547312,29.851838545206196,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_204,1.7876621015634466,0.6630914826498423,3.9363295880149813,2.0904246694720063,30.92440268329659,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_206,1.826134657581707,0.6952841596130592,4.563492063492063,2.198996192922987,32.24565592736229,0.351,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_224,1.711392546306628,0.6803377563329313,4.256603773584906,1.8968200263496249,31.075741855656638,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_230,1.8091664433127845,0.7181688125894135,5.096446700507614,2.15049517293881,29.70352750334897,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_237,1.780436312456017,0.6920777279521674,4.495145631067961,2.0713731999438516,28.600810998577607,0.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_258,1.7699406723796969,0.667590027700831,4.016666666666667,2.04327758535735,29.405350918985235,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_295,1.768976897689769,0.6409556313993174,3.570342205323194,2.0407488956100672,29.372619065223837,0.353,"{""type"":""MultiPoint"",""coordinates"":[]}"
