system:index,EVI,GVI,MSR,RDVI,SGI,estimatefAPAR,.geo
1_7340,5.8783204798628965,5.128514056224899,2.147870853305597,33.47337250213469,9.909090909090908,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7353,6.870163370593293,4.331378299120234,1.8746541293930237,35.397670731683114,8.263636363636364,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7357,6.802469135802469,4.454810495626822,1.9296021585429393,36.16626278600231,8.582568807339449,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7371,6.069788797061523,4.819607843137255,2.026630771528052,32.584911043357536,9.160493827160494,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7373,6.582633053221288,4.883895131086143,2.1237419828076836,33.880137858920996,9.75776397515528,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7387,4.983232729711603,4.025787965616046,1.558276005321354,33.04671033995334,6.544776119402985,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7411,7.472150814053128,4.107416879795396,1.8094982883801634,36.76674826222436,7.893280632411067,0.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7429,10.0,4.32923076923077,2.084879822048748,35.42914986839332,9.516483516483516,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7431,7.6244541484716155,4.28,1.908872369413698,37.106964700286284,8.461538461538462,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7435,8.03030303030303,4.029585798816568,1.8054180384339105,33.902845348963574,7.87037037037037,0.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7469,6.643632773938796,4.662921348314606,2.0180181800214125,32.85860197087414,9.108433734939759,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7494,9.185336048879837,3.956730769230769,1.8270564306386783,37.453511414036726,7.992248062015504,0.435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7505,7.854630715123095,4.0627062706270625,1.8119773282950489,32.23539002975411,7.907216494845361,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7508,9.096551724137932,4.134020618556701,1.9218389512673106,32.28617728778986,8.537142857142857,0.435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7561,6.774622892635315,4.6262295081967215,2.0131984799155,34.98577888813466,9.079365079365079,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7575,10.12212643678161,4.0251572327044025,1.9077528187633928,33.33102864631022,8.455026455026456,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7594,7.766666666666666,4.095628415300546,1.823133980186819,35.59981505323698,7.97008547008547,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7613,7.851335656213704,4.2646048109965635,1.9173808649388087,32.675693329743424,8.511111111111111,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7622,7.589463220675944,4.280487804878049,1.9066786007064624,34.695585974480174,8.448780487804878,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7658,8.939929328621908,3.9070422535211264,1.7886888880414242,34.23576327882621,7.776785714285714,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7688,7.534584980237154,4.408805031446541,1.9699348175528737,34.84860954855104,8.820512820512821,0.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7698,5.6273764258555135,5.291187739463601,2.183677507087645,34.84523909175282,10.135802469135802,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7708,9.154761904761905,3.8784530386740332,1.7830943273787396,34.442427941821734,7.745614035087719,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7714,11.399394856278366,4.37620578778135,2.183289703016886,35.16079403434667,10.133333333333333,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7729,6.844708209693373,4.041009463722397,1.7326342088955426,32.51299621285782,7.4672897196261685,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7730,6.8190298507462686,4.72027972027972,2.066316821624066,34.36434616419782,9.402298850574713,0.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7762,7.345995893223819,4.7,2.1101008460703126,34.100437881555116,9.672727272727272,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7769,7.328326180257511,4.337931034482758,1.9164180951116225,32.84185261578576,8.505494505494505,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7797,6.32804757185332,5.121212121212121,2.212657448781566,32.42537432419978,10.321167883211679,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7803,8.392857142857142,4.449704142011834,2.057818471902248,36.429842145209264,9.350253807106599,0.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7804,10.167883211678832,4.067524115755627,1.9346246536692726,33.213771741769754,8.612021857923498,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7812,8.56007944389275,3.823244552058111,1.7263227653554745,36.26461255678606,7.432835820895522,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7818,7.286585365853658,4.1572327044025155,1.8215536586327203,33.37592439709768,7.961165048543689,0.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7827,5.019108280254777,5.013513513513513,1.9538940732664112,35.382244499274655,8.72549019607843,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7830,8.729508196721312,4.203703703703703,1.940434295500215,34.37820885414391,8.646153846153846,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7834,11.384505021520804,4.088319088319088,1.9958094685509118,35.620226048950585,8.974874371859297,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7840,6.621226874391431,4.968379446640316,2.1728010758108782,33.37988716981949,10.066666666666666,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7849,9.79253112033195,4.419243986254296,2.1297014323894574,33.9655277759689,9.79503105590062,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7861,6.904109589041097,4.173134328358209,1.8002908704768543,34.20499344034199,7.841628959276018,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7888,9.699570815450643,4.415770609318996,2.1222407173013087,33.22172592189172,9.748387096774193,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7907,10.836601307189541,4.228169014084507,2.0616559855309307,36.58342029801302,9.373737373737374,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7912,6.856223175965665,4.645669291338582,2.0318818730794397,32.05031421857568,9.192307692307692,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7925,7.839702760084926,4.636986301369863,2.120840426938584,34.66906910514154,9.7396449704142,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7932,9.263392857142858,4.271186440677966,2.009693078568721,36.468106338590985,9.058252427184467,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7946,7.631348511383537,4.306451612903226,1.9232609437842776,37.11872842649651,8.545454545454545,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7999,8.257993384785005,4.026392961876833,1.8169460742416041,34.09833387508831,7.935185185185185,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8012,7.236723672367237,4.913621262458472,2.216960865366927,36.39536990909245,10.348837209302326,0.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8095,6.233644859813085,4.366197183098592,1.8321462941696616,32.22184623143787,8.021052631578947,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8097,8.48407643312102,4.490774907749078,2.088439984597651,32.85135733622154,9.538461538461538,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8101,7.4926108374384235,4.358255451713395,1.9399347068263284,34.720960176242066,8.64321608040201,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8106,9.5,4.458064516129032,2.1364325757659097,35.20632015051804,9.837209302325581,0.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
