system:index,B2,B3,B4,B8,LAI,.geo
0_2780,543.0,703.0,783.0,1024.0,0.5129905939102173,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2799,664.0,790.0,1135.0,2080.0,0.4357967972755432,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2800,585.0,729.0,846.0,1055.0,0.3872937858104706,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2815,630.0,784.0,903.0,1142.0,0.5177750587463379,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2820,636.0,800.0,935.0,1175.0,0.5754448175430298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2831,628.0,680.0,807.0,1012.0,0.4401839077472687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2866,1055.0,1242.0,1502.0,2616.0,0.5060375332832336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2870,647.0,803.0,885.0,1164.0,0.5608187317848206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2871,646.0,524.0,1133.0,2797.0,0.0716458410024643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2882,339.0,518.0,798.0,1237.0,0.19101502001285553,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2886,726.0,760.0,1276.0,2671.0,0.26042503118515015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2906,610.0,822.0,828.0,1076.0,0.511395275592804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2911,838.0,993.0,1120.0,1937.0,0.01752380281686783,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2912,365.0,543.0,716.0,973.0,0.14697715640068054,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2915,556.0,716.0,708.0,945.0,0.3451967239379883,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2940,372.0,450.0,721.0,1123.0,0.34851399064064026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2942,598.0,778.0,868.0,1095.0,0.46846482157707214,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2956,633.0,647.0,1205.0,2339.0,0.4786294996738434,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2965,673.0,736.0,944.0,1194.0,0.46177220344543457,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2966,825.0,874.0,1208.0,2158.0,0.07075432687997818,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2996,584.0,662.0,799.0,964.0,0.4666866362094879,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2997,873.0,950.0,1523.0,3158.0,0.13264015316963196,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3045,554.0,737.0,826.0,1069.0,0.48533400893211365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3049,839.0,931.0,1365.0,2543.0,0.5566993951797485,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3074,624.0,800.0,844.0,1141.0,0.5304708480834961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3091,945.0,1081.0,1332.0,1806.0,0.518357515335083,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3106,834.0,771.0,1406.0,3090.0,0.060041218996047974,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3122,565.0,737.0,832.0,1087.0,0.5394349694252014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3123,318.0,417.0,506.0,661.0,0.2652970552444458,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3133,774.0,1028.0,1016.0,1475.0,0.10644188523292542,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3139,601.0,754.0,856.0,1078.0,0.46399909257888794,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3168,254.0,346.0,518.0,606.0,0.07882366329431534,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3169,623.0,652.0,1120.0,2423.0,0.4325527548789978,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3192,414.0,555.0,539.0,705.0,0.5234113931655884,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3197,624.0,769.0,878.0,1083.0,0.408282607793808,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3199,664.0,860.0,962.0,1188.0,0.5462583303451538,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3217,307.0,418.0,511.0,725.0,0.2250211238861084,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3220,572.0,696.0,846.0,1140.0,0.5553839802742004,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3245,687.0,1067.0,1237.0,1807.0,0.43660593032836914,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3266,618.0,729.0,652.0,903.0,0.26798996329307556,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3275,936.0,1053.0,1587.0,2969.0,0.3393348455429077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3295,670.0,761.0,869.0,1038.0,0.5021753311157227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3299,725.0,1048.0,1176.0,1696.0,0.4821569323539734,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3310,590.0,767.0,932.0,1165.0,0.5522223711013794,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3315,872.0,793.0,1413.0,3120.0,0.01571698673069477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3345,562.0,753.0,846.0,1130.0,0.5546326637268066,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3346,611.0,778.0,901.0,1176.0,0.5246284604072571,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3363,635.0,805.0,869.0,1100.0,0.4741864800453186,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3368,539.0,712.0,777.0,1041.0,0.5517644286155701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3380,570.0,640.0,753.0,993.0,0.4433830976486206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3411,783.0,1020.0,1211.0,1946.0,0.37083280086517334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3415,574.0,762.0,842.0,1069.0,0.5508158802986145,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3430,599.0,769.0,819.0,1100.0,0.533255398273468,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3442,627.0,788.0,825.0,1024.0,0.3300867974758148,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3444,611.0,771.0,887.0,1154.0,0.555133581161499,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3489,370.0,453.0,647.0,880.0,0.38159748911857605,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3501,683.0,733.0,1166.0,2617.0,0.23226270079612732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3509,577.0,727.0,852.0,1102.0,0.5167933106422424,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3515,852.0,861.0,1413.0,2456.0,0.2604866027832031,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3518,944.0,1100.0,1608.0,3142.0,0.5462837219238281,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3532,756.0,874.0,1252.0,2413.0,0.5190040469169617,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3546,801.0,877.0,1388.0,3108.0,0.07527892291545868,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3551,580.0,724.0,825.0,1050.0,0.4661436080932617,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3557,561.0,686.0,792.0,1006.0,0.46811360120773315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3569,636.0,765.0,905.0,1113.0,0.37310534715652466,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3570,556.0,712.0,813.0,1044.0,0.5138026475906372,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3591,595.0,763.0,947.0,1181.0,0.5720710754394531,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3596,522.0,658.0,741.0,954.0,0.5269542336463928,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3598,421.0,512.0,894.0,1300.0,0.33057063817977905,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3601,612.0,794.0,911.0,1166.0,0.5642902851104736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3602,866.0,991.0,1596.0,2874.0,0.5420281887054443,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3609,769.0,980.0,1241.0,1976.0,0.1854351907968521,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3613,781.0,1079.0,1152.0,1618.0,0.14343106746673584,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3625,894.0,1007.0,1487.0,2678.0,0.470736026763916,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3633,757.0,858.0,1277.0,2731.0,0.39508891105651855,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3640,573.0,714.0,858.0,1106.0,0.5703802108764648,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3643,379.0,473.0,775.0,1277.0,0.4715318977832794,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3650,450.0,637.0,845.0,1233.0,0.5645055770874023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3653,633.0,751.0,867.0,1077.0,0.3689916729927063,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3693,645.0,784.0,924.0,1212.0,0.5603784322738647,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3720,903.0,949.0,1550.0,2943.0,0.49712124466896057,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3749,703.0,844.0,897.0,1067.0,0.5197115540504456,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3755,600.0,772.0,930.0,1099.0,0.48846539855003357,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3774,585.0,734.0,810.0,1032.0,0.3961087465286255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3813,368.0,481.0,545.0,801.0,0.5132677555084229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3818,600.0,769.0,942.0,1214.0,0.5385388731956482,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3821,823.0,1088.0,1221.0,1804.0,0.4135631024837494,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3825,691.0,934.0,981.0,1258.0,0.4236742854118347,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3840,723.0,1019.0,1014.0,1385.0,0.41710296273231506,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3853,615.0,784.0,852.0,1149.0,0.48551690578460693,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3855,580.0,742.0,865.0,1104.0,0.5495302081108093,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3875,946.0,1122.0,1616.0,3169.0,0.4802066683769226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3880,574.0,694.0,776.0,1031.0,0.4555926024913788,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3906,553.0,616.0,724.0,890.0,0.5511090159416199,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3927,276.0,391.0,604.0,865.0,0.06633589416742325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3943,778.0,1045.0,1139.0,1408.0,0.4960997700691223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3956,618.0,788.0,897.0,1158.0,0.5541488528251648,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3966,748.0,775.0,1276.0,2686.0,0.18646502494812012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3980,580.0,697.0,791.0,996.0,0.3699585497379303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3981,595.0,729.0,863.0,1116.0,0.47562533617019653,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3994,792.0,934.0,1491.0,3280.0,0.3669033348560333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4003,332.0,530.0,723.0,1009.0,0.26153942942619324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4030,945.0,1086.0,1548.0,3169.0,0.4745657742023468,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4048,899.0,939.0,1434.0,2755.0,0.42786741256713867,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4058,635.0,810.0,630.0,849.0,0.07145348936319351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4078,443.0,468.0,644.0,812.0,0.4937988519668579,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4084,547.0,715.0,834.0,1089.0,0.5487462282180786,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4094,589.0,751.0,867.0,1110.0,0.5434024930000305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4106,633.0,837.0,932.0,1192.0,0.5665039420127869,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4113,596.0,724.0,826.0,1043.0,0.5415154695510864,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4121,582.0,739.0,864.0,1078.0,0.5628646612167358,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4171,354.0,467.0,546.0,735.0,0.49934545159339905,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4180,655.0,773.0,901.0,1323.0,0.39852747321128845,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4183,866.0,989.0,1420.0,2739.0,0.13802817463874817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4186,508.0,681.0,766.0,990.0,0.5423464775085449,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4190,795.0,853.0,1291.0,2815.0,0.3534705638885498,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4215,603.0,753.0,890.0,1141.0,0.5523255467414856,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4220,650.0,744.0,910.0,1233.0,0.5722883343696594,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4238,609.0,696.0,917.0,1609.0,0.17966271936893463,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4262,836.0,947.0,1259.0,2275.0,0.1773836761713028,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4272,585.0,716.0,841.0,1069.0,0.4639950394630432,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4275,671.0,831.0,905.0,1157.0,0.5752975940704346,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4286,815.0,999.0,1498.0,3134.0,0.43232932686805725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4287,705.0,926.0,1005.0,1299.0,0.5739589333534241,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4305,562.0,713.0,818.0,1038.0,0.5434041023254395,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4307,621.0,771.0,883.0,1122.0,0.45367690920829773,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4309,654.0,804.0,873.0,1116.0,0.42432698607444763,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4328,641.0,867.0,927.0,1147.0,0.5252046585083008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4355,872.0,1080.0,1442.0,2449.0,0.5256102085113525,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4361,556.0,670.0,811.0,1004.0,0.5371899604797363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4411,883.0,1057.0,1573.0,2879.0,0.5278000831604004,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4424,669.0,772.0,818.0,1156.0,0.3647534251213074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4429,991.0,1148.0,1248.0,1931.0,0.16683968901634216,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4436,617.0,710.0,898.0,1172.0,0.5321804285049438,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4449,681.0,782.0,909.0,1154.0,0.5429972410202026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4459,632.0,793.0,930.0,1196.0,0.5571378469467163,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4473,622.0,794.0,934.0,1211.0,0.5309557914733887,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4478,1050.0,1412.0,1388.0,1929.0,0.48437899351119995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4493,881.0,1055.0,1423.0,2695.0,0.482828825712204,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4495,584.0,760.0,871.0,1154.0,0.5486584305763245,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4496,366.0,400.0,907.0,1546.0,0.45763689279556274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4520,897.0,1033.0,1451.0,2951.0,0.32684192061424255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4539,625.0,768.0,960.0,1271.0,0.3937821388244629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4546,810.0,987.0,989.0,1409.0,0.34153202176094055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4553,618.0,737.0,843.0,1082.0,0.3741689622402191,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4572,559.0,762.0,854.0,1142.0,0.5592677593231201,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4581,730.0,940.0,1056.0,1385.0,0.49640342593193054,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4592,619.0,784.0,901.0,1151.0,0.5165628790855408,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4627,654.0,810.0,876.0,784.0,0.26903602480888367,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4645,560.0,788.0,897.0,1170.0,0.5021377801895142,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4680,632.0,634.0,1180.0,2551.0,0.4997026026248932,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4691,622.0,719.0,871.0,1114.0,0.5061647891998291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4706,676.0,883.0,1234.0,1863.0,0.5545005798339844,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4708,388.0,513.0,698.0,1054.0,0.4142814576625824,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4709,522.0,661.0,752.0,987.0,0.5629381537437439,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4711,670.0,817.0,767.0,944.0,0.22141695022583008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4728,792.0,777.0,1401.0,2781.0,0.08650289475917816,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4749,623.0,761.0,909.0,1159.0,0.47823506593704224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4760,618.0,757.0,896.0,1162.0,0.5702034831047058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4762,756.0,1016.0,1115.0,1414.0,0.5464177131652832,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4763,698.0,817.0,1326.0,2775.0,0.4278455078601837,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4777,806.0,886.0,1524.0,3151.0,0.1870996206998825,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4797,640.0,764.0,877.0,1065.0,0.3373737633228302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4812,715.0,928.0,996.0,1276.0,0.5727937817573547,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4816,549.0,671.0,735.0,947.0,0.5078205466270447,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4817,632.0,786.0,882.0,1153.0,0.5520570278167725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4818,625.0,765.0,853.0,1131.0,0.5184507369995117,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4824,512.0,672.0,668.0,988.0,0.03438596427440643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4842,1033.0,1214.0,1428.0,2680.0,0.41638651490211487,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4877,814.0,1006.0,1178.0,1706.0,0.43742451071739197,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4881,327.0,441.0,544.0,663.0,0.35879239439964294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4882,754.0,880.0,1277.0,2404.0,0.5353472232818604,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4884,550.0,660.0,827.0,1011.0,0.5486286878585815,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4915,330.0,461.0,801.0,1250.0,0.2764391601085663,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4918,296.0,397.0,525.0,741.0,0.3997666835784912,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4936,782.0,974.0,1124.0,1465.0,0.5612715482711792,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4944,583.0,750.0,842.0,1114.0,0.5432412028312683,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4966,724.0,680.0,1414.0,3140.0,0.09409675747156143,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4998,662.0,809.0,1273.0,2228.0,0.40714603662490845,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5010,969.0,1113.0,1632.0,2976.0,0.5513224601745605,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5023,762.0,1032.0,1167.0,1605.0,0.48606017231941223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5024,909.0,1086.0,1476.0,3063.0,0.43920186161994934,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5040,641.0,721.0,895.0,1159.0,0.5411971807479858,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5043,667.0,698.0,1198.0,2115.0,0.22718805074691772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5060,764.0,952.0,1005.0,1191.0,0.5232647061347961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5061,543.0,715.0,799.0,1030.0,0.5245800614356995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5064,619.0,791.0,843.0,1105.0,0.4000017046928406,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5080,584.0,700.0,794.0,1059.0,0.5580585598945618,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5111,820.0,843.0,1379.0,3231.0,0.20238108932971954,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5132,684.0,743.0,1214.0,2671.0,0.38904330134391785,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5134,591.0,707.0,850.0,1043.0,0.5469980239868164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5143,629.0,777.0,902.0,1142.0,0.5740613341331482,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5150,245.0,340.0,443.0,718.0,0.4796285331249237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5174,628.0,787.0,914.0,1185.0,0.5589227676391602,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5189,647.0,814.0,839.0,1108.0,0.51856529712677,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5195,619.0,776.0,878.0,1151.0,0.5237917304039001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5202,556.0,727.0,796.0,1073.0,0.5106948018074036,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5211,879.0,1065.0,1421.0,2582.0,0.49807465076446533,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5222,468.0,608.0,616.0,795.0,0.5660914182662964,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5239,789.0,772.0,1311.0,2924.0,0.08845019340515137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5244,766.0,790.0,1289.0,2949.0,0.26738643646240234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5263,594.0,704.0,844.0,1195.0,0.5159890651702881,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5269,606.0,709.0,828.0,1075.0,0.460943341255188,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5277,601.0,780.0,899.0,1148.0,0.5498716831207275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5280,275.0,349.0,495.0,651.0,0.19208133220672607,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5288,1012.0,1272.0,1560.0,2968.0,0.3338760435581207,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5301,610.0,758.0,918.0,1181.0,0.4833580553531647,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5303,535.0,688.0,802.0,987.0,0.5064414143562317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5325,815.0,965.0,1469.0,2664.0,0.574452817440033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5339,619.0,763.0,897.0,1175.0,0.5735507607460022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5340,579.0,723.0,824.0,1038.0,0.515527606010437,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5358,802.0,1037.0,1436.0,2843.0,0.4167596101760864,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5393,603.0,767.0,824.0,1048.0,0.5304522514343262,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5419,617.0,715.0,900.0,1141.0,0.5112118721008301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5430,628.0,810.0,799.0,1095.0,0.3955068290233612,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5474,630.0,722.0,921.0,1147.0,0.42801815271377563,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5486,673.0,774.0,758.0,973.0,0.2174937129020691,"{""type"":""MultiPoint"",""coordinates"":[]}"
